event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
2635,2010,,,60,,,publication,,,,,000273394000024,horvath:2010,highly cited from field corpus,
2636,2016,,,60,,,publication,,,,,000368758200030,hammond:2016,highly cited from field corpus,
2637,2013,,,60,,,publication,,,,,000314874400049,cong:2013,highly cited from field corpus,
2638,2013,,,60,,,publication,,,,,000327541200026,mao:2013,highly cited from field corpus,
2639,2002,,,60,,,publication,,,,,000174710000017,jansen:2002,highly cited from field corpus,
2640,2015,,,60,,,publication,,,,,000357695900041,crane:2015,highly cited from field corpus,
2641,2015,,,60,,,publication,,,,,000349198800024,frock:2015,highly cited from field corpus,
2642,2016,,,60,,,publication,,,,,000371597500044,chuong:2016,highly cited from field corpus,
2643,2006,,,60,,,publication,,,,,000238035500007,godde:2006,highly cited from field corpus,
2644,2008,,,60,,,publication,,,,,000258436700038,brouns:2008,highly cited from field corpus,
2645,2015,,,60,,,publication,,,,,000354314500036,maruyama:2015,highly cited from field corpus,
2646,2017,,,60,,,publication,,,,,000412346100021,rodriguez-leal:2017,highly cited from field corpus,
2647,2015,,,60,,,publication,,,,,000357356900010,varshney:2015,highly cited from field corpus,
2648,2017,,,60,,,publication,,,,,000396246700009,komor:2017a,highly cited from field corpus,
2649,2014,,,60,,,publication,,,,,000344521700019,gilbert:2014,highly cited from field corpus,
2650,2013,,,60,,,publication,,,,,000323050700006,xiao:2013,highly cited from field corpus,
2651,2016,,,60,,,publication,,,,,000385853600022,tzelepis:2016,highly cited from field corpus,
2652,2012,,,60,,,publication,,,,,000309604500003,gasiunas:2012,highly cited from field corpus,
2653,2015,,,60,,,publication,,,,,000349446000097,gao:2015,highly cited from field corpus,
2654,2007,,,60,,,publication,,,,,000255311500012,grissa:2007b,highly cited from field corpus,
2655,2015,,,60,,,publication,,,,,000365989800007,gantz:2015a,highly cited from field corpus,
2656,2013,,,60,,,publication,,,,,000326342500001,belhaj:2013,highly cited from field corpus,
2657,2010,,,60,,,publication,,,,,000283786900036,garneau:2010,highly cited from field corpus,
2658,2015,,,60,,,publication,,,,,000349455000010,yu:2015,highly cited from field corpus,
2659,2014,,,60,,,publication,,,,,000349825700006,zhang:2014b,highly cited from field corpus,
2660,2014,,,60,,,publication,,,,,000346455900042,ghorbal:2014,highly cited from field corpus,
2661,2011,,,60,,,publication,,,,,000293562600001,makarova:2011b,highly cited from field corpus,
2662,2011,,,60,,,publication,,,,,000297375700025,sapranauskas:2011,highly cited from field corpus,
2663,2015,,,60,,,publication,,,,,000351321400004,bortesi:2015,highly cited from field corpus,
2664,2009,,,60,,,publication,,,,,000264379800020,lillestol:2009,highly cited from field corpus,
2665,2013,,,60,,,publication,,,,,000327541200019,xie:2013,highly cited from field corpus,
2666,2015,,,60,,,publication,,,,,000364916000023,woo:2015,highly cited from field corpus,
2667,2015,,,60,,,publication,,,,,000365401000006,svitashev:2015,highly cited from field corpus,
2668,2014,,,60,,,publication,,,,,000340039700013,yang:2014,highly cited from field corpus,
2669,2015,,,60,,,publication,,,,,000354175200012,pefanis:2015,highly cited from field corpus,
2670,2015,,,60,,,publication,,,,,000364897000047,knight:2015,highly cited from field corpus,
2671,2014,,,60,,,publication,,,,,000338321400005,bae:2014b,highly cited from field corpus,
2672,2013,,,60,,,publication,,,,,000327532000006,mashiko:2013,highly cited from field corpus,
2673,2017,,,60,,,publication,,,,,000412829500053,abudayyeh:2017,highly cited from field corpus,
2674,2014,,,60,,,publication,,,,,000339807200051,hu:2014,highly cited from field corpus,
2675,2013,,,60,,,publication,,,,,000325073800029,dickinson:2013,highly cited from field corpus,
2676,2015,,,60,,,publication,,,,,000355154000005,sternberg:2015a,highly cited from field corpus,
2677,2016,,,60,,,publication,,,,,000368440500045,nelson:2016,highly cited from field corpus,
2678,2014,,,60,,,publication,,,,,000340878600008,veres:2014,highly cited from field corpus,
2679,2017,,,60,,,publication,,,,,000404151600001,kaczmarek:2017,highly cited from field corpus,
2680,2013,,,60,,,publication,,,,,000314874400050,mali:2013a,highly cited from field corpus,
2681,2016,,,60,,,publication,,,,,000375800300021,yamano:2016,highly cited from field corpus,
2682,2013,,,60,,,publication,,,,,000328693300006,chen:2013a,highly cited from field corpus,
2683,2011,,,60,,,publication,,,,,000285762100005,gudbergsdottir:2011,highly cited from field corpus,
2684,2013,,,60,,,publication,,,,,000321698100009,sorek:2013,highly cited from field corpus,
2685,2016,,,60,,,publication,,,,,000367364200048,slaymaker:2016,highly cited from field corpus,
2686,2015,,,60,,,publication,,,,,000352269500018,naito:2015,highly cited from field corpus,
2687,2014,,,60,,,publication,,,,,000337233800017,yin:2014,highly cited from field corpus,
2688,2014,,,60,,,publication,,,,,000332819800025,koike-yusa:2014,highly cited from field corpus,
2689,2015,,,60,,,publication,,,,,000363396000023,sun:2015a,highly cited from field corpus,
2690,2015,,,60,,,publication,,,,,000348036800013,li:2015b,highly cited from field corpus,
2691,2013,,,60,,,publication,,,,,000323970700028,bikard:2013,highly cited from field corpus,
2692,2015,,,60,,,publication,,,,,000352782700014,mans:2015,highly cited from field corpus,
2693,2015,,,60,,,publication,,,,,000358378900041,kleinstiver:2015b,highly cited from field corpus,
2694,2016,,,60,,,publication,,,,,000389441800001,dewitt:2016,highly cited from field corpus,
2695,2017,,,60,,,publication,,,,,000392157700001,liang:2017b,highly cited from field corpus,
2696,2013,,,60,,,publication,,,,,000326164100014,ran:2013a,highly cited from field corpus,
2697,2013,,,60,,,publication,,,,,000328072600012,wang:2013b,highly cited from field corpus,
2698,2013,,,60,,,publication,,,,,000325278000013,miao:2013,highly cited from field corpus,
2699,2015,,,60,,,publication,,,,,000347712900001,singh:2015b,highly cited from field corpus,
2700,2016,,,60,,,publication,,,,,000370325700046,jiang:2016b,highly cited from field corpus,
2701,2015,,,60,,,publication,,,,,000358117600002,wang:2015c,highly cited from field corpus,
2702,2017,,,60,,,publication,,,,,000416499500013,koonin:2017,highly cited from field corpus,
2703,2014,,,60,,,publication,,,,,000332224400042,sternberg:2014,highly cited from field corpus,
2704,2014,,,60,,,publication,,,,,000346484800053,maddalo:2014,highly cited from field corpus,
2705,2017,,,60,,,publication,,,,,000393267200018,doll:2017,highly cited from field corpus,
2706,2014,,,60,,,publication,,,,,000336380900017,nissim:2014,highly cited from field corpus,
2707,2013,,,60,,,publication,,,,,000325073800018,maeder:2013,highly cited from field corpus,
2708,2014,,,60,,,publication,,,,,000338768100008,chylinski:2014,highly cited from field corpus,
2709,2016,,,60,,,publication,,,,,000393114700022,dixit:2016,highly cited from field corpus,
2710,2018,,,60,,,publication,,,,,000438187700019,haapaniemi:2018,highly cited from field corpus,
2711,2013,,,60,,,publication,,,,,000329874100042,cho:2013b,highly cited from field corpus,
2712,2012,,,60,,,publication,,,,,000300287100034,wiedenheft:2012,highly cited from field corpus,
2713,2013,,,60,,,publication,,,,,000324765100038,hou:2013,highly cited from field corpus,
2714,2013,,,60,,,publication,,,,,000327100600071,ren:2013,highly cited from field corpus,
2715,2015,,,60,,,publication,,,,,000354054700006,liang:2015b,highly cited from field corpus,
2716,2015,,,60,,,publication,,,,,000355152600010,lupianez:2015,highly cited from field corpus,
2717,2014,,,60,,,publication,,,,,000337888600014,sakuma:2014,highly cited from field corpus,
2718,2014,,,60,,,publication,,,,,000336790800027,gagnon:2014,highly cited from field corpus,
2719,2017,,,60,,,publication,,,,,000411337700048,niu:2017,highly cited from field corpus,
2720,2015,,,60,,,publication,,,,,000353334500035,levy:2015,highly cited from field corpus,
2721,2011,,,60,,,publication,,,,,000295080500045,wiedenheft:2011b,highly cited from field corpus,
2722,2012,,,60,,,publication,,,,,000300481100005,hale:2012,highly cited from field corpus,
2723,2017,,,60,,,publication,,,,,000402291800024,tsai:2017,highly cited from field corpus,
2724,2015,,,60,,,publication,,,,,000347923200029,zalatan:2015,highly cited from field corpus,
2725,2015,,,60,,,publication,,,,,000355152600022,samai:2015,highly cited from field corpus,
2726,2015,,,60,,,publication,,,,,000364828900027,zetsche:2015a,highly cited from field corpus,
2727,2009,,,60,,,publication,,,,,000269381700004,oost:2009,highly cited from field corpus,
2728,2014,,,60,,,publication,,,,,000341253500003,ryan:2014,highly cited from field corpus,
2729,2008,,,60,,,publication,,,,,000262110400012,carte:2008,highly cited from field corpus,
2730,2014,,,60,,,publication,,,,,000337233800021,guilinger:2014,highly cited from field corpus,
2731,2015,,,60,,,publication,,,,,000351269100001,jacobs:2015,highly cited from field corpus,
2732,2013,,,60,,,publication,,,,,000315661500041,seed:2013,highly cited from field corpus,
2733,2007,,,60,,,publication,,,,,000248130600001,bland:2007,highly cited from field corpus,
2734,2014,,,60,,,publication,,,,,000333804200002,gao:2014b,highly cited from field corpus,
2735,1987,,,60,,,publication,,,,,A1987L042600013,ishino:1987,highly cited from field corpus,
2736,2015,,,60,,,publication,,,,,000347714200030,zuris:2015,highly cited from field corpus,
2737,2014,,,60,,,publication,,,,,000334599700010,kim:2014c,highly cited from field corpus,
2738,2017,,,60,,,publication,,,,,000391739900002,liu:2017e,highly cited from field corpus,
2739,2016,,,60,,,publication,,,,,000381210900016,vojta:2016,highly cited from field corpus,
2740,2015,,,60,,,publication,,,,,000355614400001,ramanan:2015,highly cited from field corpus,
2741,2013,,,60,,,publication,,,,,000323271400055,jao:2013,highly cited from field corpus,
2742,2007,,,60,,,publication,,,,,000247285200001,grissa:2007a,highly cited from field corpus,
2743,2017,,,60,,,publication,,,,,000396575500089,aken:2017,highly cited from field corpus,
2744,2013,,,60,,,publication,,,,,000316439500016,hwang:2013a,highly cited from field corpus,
2745,2014,,,60,,,publication,,,,,000344521700018,tanenbaum:2014,highly cited from field corpus,
2746,2014,,,60,,,publication,,,,,000338875900061,shen:2014b,highly cited from field corpus,
2747,2014,,,60,,,publication,,,,,000334846500009,westra:2014,highly cited from field corpus,
2748,2018,,,60,,,publication,,,,,000429103300034,hu:2018,highly cited from field corpus,
2749,2016,,,60,,,publication,,,,,000371802600031,yang:2016a,highly cited from field corpus,
2750,2011,,,60,,,publication,,,,,000288951200035,deltcheva:2011,highly cited from field corpus,
2751,2016,,,60,,,publication,,,,,000386339900015,sidik:2016,highly cited from field corpus,
2752,2016,,,60,,,publication,,,,,000376004300054,komor:2016,highly cited from field corpus,
2753,2015,,,60,,,publication,,,,,000361206400006,paix:2015,highly cited from field corpus,
2754,2015,,,60,,,publication,,,,,000359741400021,guo:2015,highly cited from field corpus,
2755,2006,,,60,,,publication,,,,,000244032500001,makarova:2006a,highly cited from field corpus,
2756,2014,,,60,,,publication,,,,,000343095600023,platt:2014,highly cited from field corpus,
2757,2013,,,60,,,publication,,,,,000325395600059,tan:2013,highly cited from field corpus,
2758,2014,,,60,,,publication,,,,,000338769400063,lin:2014,highly cited from field corpus,
2759,2014,,,60,,,publication,,,,,000348432500017,carroll:2014,highly cited from field corpus,
2760,2016,,,60,,,publication,,,,,000368673800029,kleinstiver:2016a,highly cited from field corpus,
2761,2013,,,60,,,publication,,,,,000323176900011,chylinski:2013,highly cited from field corpus,
2762,2014,,,60,,,publication,,,,,000328944500023,kearns:2014,highly cited from field corpus,
2763,2015,,,60,,,publication,,,,,000351397700003,land:2015,highly cited from field corpus,
2764,2013,,,60,,,publication,,,,,000321699500014,voytas:2013,highly cited from field corpus,
2765,2013,,,60,,,publication,,,,,000315710300022,qi:2013,highly cited from field corpus,
2766,2013,,,60,,,publication,,,,,000322911000011,li:2013b,highly cited from field corpus,
2767,2016,,,60,,,publication,,,,,000371802600032,richardson:2016,highly cited from field corpus,
2768,2013,,,60,,,publication,,,,,000318483200015,shen:2013,highly cited from field corpus,
2769,2017,,,60,,,publication,,,,,000406358300027,manguso:2017,highly cited from field corpus,
2770,2017,,,60,,,publication,,,,,000392460800019,zetsche:2017,highly cited from field corpus,
2771,2016,,,60,,,publication,,,,,000369619100022,korkmaz:2016,highly cited from field corpus,
2772,2014,,,60,,,publication,,,,,000342930000010,lei:2014,highly cited from field corpus,
2773,2013,,,60,,,publication,,,,,000323370600011,pennisi:2013,highly cited from field corpus,
2774,2013,,,60,,,publication,,,,,000315806800013,maresca:2013,highly cited from field corpus,
2775,2015,,,60,,,publication,,,,,000361858000008,tong:2015,highly cited from field corpus,
2776,2014,,,60,,,publication,,,,,000341281200011,xie:2014b,highly cited from field corpus,
2777,2017,,,60,,,publication,,,,,000396125500043,matsumoto:2017,highly cited from field corpus,
2778,2015,,,60,,,publication,,,,,000351951800022,chen:2015b,highly cited from field corpus,
2779,2016,,,60,,,publication,,,,,000381339600025,kleinstiver:2016b,highly cited from field corpus,
2780,2014,,,60,,,publication,,,,,000344977000020,bikard:2014,highly cited from field corpus,
2781,2011,,,60,,,publication,,,,,000290305200017,sinkunas:2011,highly cited from field corpus,
2782,2015,,,60,,,publication,,,,,000364396700036,canver:2015,highly cited from field corpus,
2783,2015,,,60,,,publication,,,,,000351841900013,ablain:2015,highly cited from field corpus,
2784,2015,,,60,,,publication,,,,,000366387700022,kleinstiver:2015a,highly cited from field corpus,
2785,2013,,,60,,,publication,,,,,000326746400040,cradick:2013,highly cited from field corpus,
2786,2017,,,60,,,publication,,,,,000396246700018,rauch:2017,highly cited from field corpus,
2787,2017,,,60,,,publication,,,,,000396284800017,wang:2017,highly cited from field corpus,
2788,2013,,,60,,,publication,,,,,000316439500017,cho:2013a,highly cited from field corpus,
2789,2014,,,60,,,publication,,,,,000341382700009,mohr:2014,highly cited from field corpus,
2790,2016,,,60,,,publication,,,,,000387326300042,fulco:2016,highly cited from field corpus,
2791,2013,,,60,,,publication,,,,,000329569500006,ding:2013,highly cited from field corpus,
2792,2014,,,60,,,publication,,,,,000338118900062,ye:2014,highly cited from field corpus,
2793,2010,,,60,,,publication,,,,,000284030600025,deveau:2010,highly cited from field corpus,
2794,2015,,,60,,,publication,,,,,000356825200005,sanchez-rivera:2015,highly cited from field corpus,
2795,2014,,,60,,,publication,,,,,000333749900019,shen:2014a,highly cited from field corpus,
2796,2009,,,60,,,publication,,,,,000264515100009,mojica:2009,highly cited from field corpus,
2797,2015,,,60,,,publication,,,,,000365318200001,cermak:2015,highly cited from field corpus,
2798,2014,,,60,,,publication,,,,,000332223200014,baltes:2014,highly cited from field corpus,
2799,2015,,,60,,,publication,,,,,000358197600212,nodvig:2015,highly cited from field corpus,
2800,2011,,,60,,,publication,,,,,000295407800006,minot:2011,highly cited from field corpus,
2801,2014,,,60,,,publication,,,,,000334340800019,sander:2014,highly cited from field corpus,
2802,2016,,,60,,,publication,,,,,000379015600045,zhang:2016b,highly cited from field corpus,
2803,2016,,,60,,,publication,,,,,000381339600024,kim:2016,highly cited from field corpus,
2804,2014,,,60,,,publication,,,,,000332246500012,hai:2014,highly cited from field corpus,
2805,2013,,,60,,,publication,,,,,000318167900046,dicarlo:2013,highly cited from field corpus,
2806,2014,,,60,,,publication,,,,,000349837900005,lin:2014b,highly cited from field corpus,
2807,2000,,,60,,,publication,,,,,000086338200024,mojica:2000,highly cited from field corpus,
2808,2014,,,60,,,publication,,,,,000339488200016,zhang:2014a,highly cited from field corpus,
2809,2013,,,60,,,publication,,,,,000328334500013,upadhyay:2013,highly cited from field corpus,
2810,2015,,,60,,,publication,,,,,000355154000006,boettcher:2015,highly cited from field corpus,
2811,2013,,,60,,,publication,,,,,000325278000012,feng:2013,highly cited from field corpus,
2812,2005,,,60,,,publication,,,,,000227707100005,pourcel:2005,highly cited from field corpus,
2813,2016,,,60,,,publication,,,,,000382646600035,paez-espino:2016,highly cited from field corpus,
2814,2009,,,60,,,publication,,,,,000267039900015,wiedenheft:2009,highly cited from field corpus,
2815,2014,,,60,,,publication,,,,,000341179800048,long:2014,highly cited from field corpus,
2816,2014,,,60,,,publication,,,,,000337010500007,nunez:2014,highly cited from field corpus,
2817,2010,,,60,,,publication,,,,,000273847900004,karginov:2010,highly cited from field corpus,
2818,2015,,,60,,,publication,,,,,000352348500025,dow:2015,highly cited from field corpus,
2819,2014,,,60,,,publication,,,,,000346933200001,xing:2014,highly cited from field corpus,
2820,2016,,,60,,,publication,,,,,000374123000025,nelles:2016,highly cited from field corpus,
2821,2015,,,60,,,publication,,,,,000365839200007,salmond:2015,highly cited from field corpus,
2822,2015,,,60,,,publication,,,,,000352454600031,ran:2015,highly cited from field corpus,
2823,2014,,,60,,,publication,,,,,000346609500026,li:2014,highly cited from field corpus,
2824,2016,,,60,,,publication,,,,,000369032600001,song:2016,highly cited from field corpus,
2825,2014,,,60,,,publication,,,,,000340075600007,sanjana:2014,highly cited from field corpus,
2826,2014,,,60,,,publication,,,,,000340701000002,yen:2014,highly cited from field corpus,
2827,2007,,,60,,,publication,,,,,000243922000001,edgar:2007,highly cited from field corpus,
